"Participant","Stimulus","Trial_Order_Phase1","Trial_Duration_Phase1","Rating_RT_Phase1","Cue_Color","Condition","Beauty","Attractiveness","Trustworthiness","Trial_Order_Phase2","Trial_Duration_Phase2","Rating_RT_Phase2","Realness","Gender","SexualOrientation","Category","Relevance"
"S200","NM-1064",75,2,3846,"red","AI-Generated",2,2,4,1,1,1449,-1,"Female","Heterosexual","Male","Relevant"
"S200","NF-1079",76,2,4293,"blue","Photograph",3,3,2,1,1,1639,-1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1006",77,2,2518,"red","AI-Generated",2,2,2,1,1,821,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1016",78,2,3602,"blue","Photograph",3,3,4,1,1,708,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1059",79,2,5120,"blue","Photograph",3,3,3,1,1,1174,1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1084",80,2,6682,"red","AI-Generated",2,2,4,1,1,2314,-1,"Female","Heterosexual","Female","Irrelevant"
"S200","NM-1038",81,2,2538,"blue","Photograph",2,2,2,1,1,1252,-2,"Female","Heterosexual","Male","Relevant"
"S200","NF-1100",82,2,6297,"blue","Photograph",2,2,3,1,1,2089,1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1050",83,2,4325,"red","AI-Generated",2,2,3,1,1,1172,-1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1013",84,2,4006,"blue","Photograph",2,2,3,1,1,1881,1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1001",85,2,3977,"blue","Photograph",2,2,2,1,1,3026,1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1089",86,2,3906,"blue","Photograph",3,2,4,1,1,980,-2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1105",87,2,3950,"blue","Photograph",4,4,4,1,1,1211,1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1094",88,2,11496,"red","AI-Generated",3,3,3,1,1,737,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1037",89,2,2751,"red","AI-Generated",2,2,2,1,1,4830,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1072",90,2,8775,"blue","Photograph",3,3,3,1,1,1164,-1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1054",91,2,4095,"blue","Photograph",3,3,3,1,1,3869,-1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1088",92,2,4499,"red","AI-Generated",3,3,3,1,1,841,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1087",93,2,3628,"blue","Photograph",2,2,2,1,1,1676,1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1020",94,2,7184,"blue","Photograph",2,3,3,1,1,803,-2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1031",95,2,3939,"blue","Photograph",2,2,3,1,1,1253,1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1002",96,2,7660,"blue","Photograph",3,3,4,1,1,756,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1067",97,2,5896,"red","AI-Generated",2,2,3,1,1,1743,-1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1012",98,2,4739,"blue","Photograph",2,3,3,1,1,5133,1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1060",99,2,3666,"red","AI-Generated",3,3,3,1,1,987,1,"Female","Heterosexual","Female","Irrelevant"
"S200","NM-1027",100,2,2441,"blue","Photograph",2,2,2,1,1,1963,2,"Female","Heterosexual","Male","Relevant"
"S200","NF-1051",101,2,4236,"red","AI-Generated",3,3,3,1,1,1081,-2,"Female","Heterosexual","Female","Irrelevant"
"S200","NM-1007",102,2,3043,"blue","Photograph",2,2,2,1,1,2171,2,"Female","Heterosexual","Male","Relevant"
"S200","NM-1070",103,2,2890,"blue","Photograph",2,2,2,1,1,2054,-1,"Female","Heterosexual","Male","Relevant"
"S200","NF-1075",104,2,3518,"blue","Photograph",3,2,2,1,1,1388,1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1065",105,2,3154,"blue","Photograph",2,2,3,1,1,797,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NM-1052",106,2,3592,"blue","Photograph",2,2,3,1,1,850,2,"Female","Heterosexual","Male","Relevant"
"S200","NF-1066",107,2,8185,"blue","Photograph",3,2,3,1,1,937,1,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1099",108,2,3898,"red","AI-Generated",3,3,3,1,1,1829,2,"Female","Heterosexual","Female","Irrelevant"
"S200","NF-1106",109,2,4990,"red","AI-Generated",5,5,4,1,1,965,2,"Female","Heterosexual","Female","Irrelevant"
"S028","NF-1020",1,2,12094,"blue","AI-Generated",3,3,3,1,1,1402,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1013",2,2,7375,"red","Photograph",2,2,2,1,1,1592,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1103",3,2,6845,"blue","AI-Generated",2,2,2,1,1,1504,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1001",4,2,5404,"blue","AI-Generated",2,2,2,1,1,1903,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1023",5,2,4377,"blue","AI-Generated",3,3,3,1,1,1410,3,"Male","Heterosexual","Female","Relevant"
"S028","NM-1019",6,2,4741,"red","Photograph",2,2,2,1,1,1461,2,"Male","Heterosexual","Male","Irrelevant"
"S028","NF-1036",7,2,4965,"red","Photograph",2,2,2,1,1,1330,3,"Male","Heterosexual","Female","Relevant"
"S028","NF-1079",8,2,4740,"blue","AI-Generated",3,3,2,1,1,1744,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1015",9,2,4008,"blue","AI-Generated",2,2,2,1,1,1613,3,"Male","Heterosexual","Female","Relevant"
"S028","NF-1016",10,2,7375,"red","Photograph",3,3,3,1,1,1618,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1082",11,2,4304,"red","Photograph",2,2,3,1,1,1396,2,"Male","Heterosexual","Female","Relevant"
"S028","NM-1007",12,2,6173,"blue","AI-Generated",2,2,2,1,1,1544,2,"Male","Heterosexual","Male","Irrelevant"
"S028","NF-1072",13,2,4782,"blue","AI-Generated",3,3,3,1,1,1484,3,"Male","Heterosexual","Female","Relevant"
"S028","NF-1107",14,2,3924,"red","Photograph",2,2,2,1,1,1463,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1071",15,2,7401,"blue","AI-Generated",1,1,2,1,1,1694,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1110",16,2,4733,"red","Photograph",3,3,3,1,1,1394,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1014",17,2,4512,"blue","AI-Generated",2,2,3,1,1,1694,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1108",18,2,5485,"blue","AI-Generated",4,4,3,1,1,1481,3,"Male","Heterosexual","Female","Relevant"
"S028","NF-1006",19,2,4393,"red","Photograph",1,1,2,1,1,1629,3,"Male","Heterosexual","Female","Relevant"
"S028","NF-1049",20,2,4366,"blue","AI-Generated",2,2,2,1,1,1426,3,"Male","Heterosexual","Female","Relevant"
"S028","NF-1031",21,2,3359,"blue","AI-Generated",2,2,2,1,1,1475,3,"Male","Heterosexual","Female","Relevant"
"S028","NF-1059",22,2,3686,"blue","AI-Generated",2,2,2,1,1,1399,3,"Male","Heterosexual","Female","Relevant"
"S028","NF-1061",23,2,6230,"blue","AI-Generated",3,3,3,1,1,1507,2,"Male","Heterosexual","Female","Relevant"
"S028","NM-1092",24,2,6072,"blue","AI-Generated",2,2,3,1,1,1546,2,"Male","Heterosexual","Male","Irrelevant"
"S028","NF-1062",25,2,4046,"red","Photograph",3,3,3,1,1,1587,3,"Male","Heterosexual","Female","Relevant"
"S028","NF-1004",26,2,4303,"blue","AI-Generated",2,3,3,1,1,1491,2,"Male","Heterosexual","Female","Relevant"
"S028","NM-1038",27,2,4346,"blue","AI-Generated",2,2,2,1,1,1679,2,"Male","Heterosexual","Male","Irrelevant"
"S028","NF-1037",28,2,5474,"red","Photograph",3,4,4,1,1,1939,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1012",29,2,3974,"blue","AI-Generated",2,2,2,1,1,3403,2,"Male","Heterosexual","Female","Relevant"
"S028","NM-1035",30,2,5815,"blue","AI-Generated",3,3,3,1,1,1441,3,"Male","Heterosexual","Male","Irrelevant"
"S028","NF-1069",31,2,3608,"blue","AI-Generated",2,2,3,1,1,1819,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1075",32,2,3664,"red","Photograph",2,2,3,1,1,1791,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1083",33,2,5874,"red","Photograph",3,2,3,1,1,1510,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1068",34,2,5218,"blue","AI-Generated",2,2,3,1,1,1357,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1045",35,2,4277,"blue","AI-Generated",3,2,3,1,1,1642,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1009",36,2,6199,"red","Photograph",2,2,3,1,1,1419,3,"Male","Heterosexual","Female","Relevant"
"S028","NF-1054",37,2,4172,"red","Photograph",2,2,3,1,1,1614,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1021",38,2,3256,"red","Photograph",3,3,3,1,1,1341,3,"Male","Heterosexual","Female","Relevant"
"S028","NF-1076",39,2,3973,"blue","AI-Generated",4,4,3,1,1,1409,3,"Male","Heterosexual","Female","Relevant"
"S028","NF-1087",40,2,3845,"blue","AI-Generated",1,2,3,1,1,1480,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1089",41,2,4118,"blue","AI-Generated",2,3,3,1,1,1494,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1003",42,2,4213,"red","Photograph",4,4,3,1,1,1379,2,"Male","Heterosexual","Female","Relevant"
"S028","NM-1091",43,2,3895,"blue","AI-Generated",3,3,3,1,1,1465,2,"Male","Heterosexual","Male","Irrelevant"
"S028","NF-1044",44,2,3441,"blue","AI-Generated",4,4,3,1,1,1625,3,"Male","Heterosexual","Female","Relevant"
"S028","NF-1080",45,2,4179,"red","Photograph",3,3,3,1,1,5118,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1026",46,2,6525,"blue","AI-Generated",2,2,3,1,1,1669,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1101",47,2,3973,"red","Photograph",3,3,3,1,1,1392,3,"Male","Heterosexual","Female","Relevant"
"S028","NF-1002",48,2,3131,"blue","AI-Generated",3,3,3,1,1,1583,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1096",49,2,4300,"blue","AI-Generated",3,3,3,1,1,1562,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1039",50,2,3333,"blue","AI-Generated",4,4,3,1,1,1553,3,"Male","Heterosexual","Female","Relevant"
"S028","NF-1086",51,2,4902,"red","Photograph",3,3,3,1,1,1392,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1097",52,2,3948,"blue","AI-Generated",4,4,3,1,1,3125,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1041",53,2,3648,"blue","AI-Generated",2,2,3,1,1,1842,3,"Male","Heterosexual","Female","Relevant"
"S028","NF-1065",54,2,3536,"blue","AI-Generated",3,3,2,1,1,1729,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1063",55,2,3291,"red","Photograph",4,4,3,1,1,1805,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1022",56,2,7134,"blue","AI-Generated",1,1,3,1,1,1388,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1030",57,2,4674,"red","Photograph",2,2,3,1,1,1435,3,"Male","Heterosexual","Female","Relevant"
"S028","NF-1099",58,2,4523,"blue","AI-Generated",2,2,3,1,1,1448,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1017",59,2,4279,"red","Photograph",2,2,3,1,1,1492,3,"Male","Heterosexual","Female","Relevant"
"S028","NM-1029",60,2,6137,"red","Photograph",4,3,3,1,1,1558,3,"Male","Heterosexual","Male","Irrelevant"
"S028","NF-1042",61,2,7352,"red","Photograph",2,3,3,1,1,1404,3,"Male","Heterosexual","Female","Relevant"
"S028","NF-1073",62,2,4236,"blue","AI-Generated",3,3,2,1,1,1617,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1067",63,2,5221,"red","Photograph",2,2,3,1,1,1373,2,"Male","Heterosexual","Female","Relevant"
"S028","NM-1104",64,2,6236,"red","Photograph",2,2,2,1,1,2013,3,"Male","Heterosexual","Male","Irrelevant"
"S028","NM-1010",65,2,4406,"red","Photograph",2,2,2,1,1,1610,2,"Male","Heterosexual","Male","Irrelevant"
"S028","NM-1090",66,2,4356,"red","Photograph",2,2,2,1,1,1374,3,"Male","Heterosexual","Male","Irrelevant"
"S028","NF-1060",67,2,4410,"red","Photograph",2,2,3,1,1,1589,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1050",68,2,3959,"blue","AI-Generated",2,2,3,1,1,1374,3,"Male","Heterosexual","Female","Relevant"
"S028","NF-1100",69,2,5877,"red","Photograph",3,3,3,1,1,1660,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1084",70,2,3293,"blue","AI-Generated",2,2,3,1,1,1520,3,"Male","Heterosexual","Female","Relevant"
"S028","NF-1018",71,2,5694,"red","Photograph",3,3,3,1,1,3052,3,"Male","Heterosexual","Female","Relevant"
"S028","NF-1046",72,2,5532,"red","Photograph",3,3,4,1,1,2274,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1051",73,2,4868,"blue","AI-Generated",3,3,3,1,1,1435,3,"Male","Heterosexual","Female","Relevant"
"S028","NF-1098",74,2,4481,"blue","AI-Generated",2,2,3,1,1,1506,2,"Male","Heterosexual","Female","Relevant"
"S028","NM-1052",75,2,7024,"red","Photograph",3,2,3,1,1,1435,2,"Male","Heterosexual","Male","Irrelevant"
"S028","NM-1064",76,2,5948,"red","Photograph",3,3,3,1,1,1607,2,"Male","Heterosexual","Male","Irrelevant"
"S028","NF-1095",77,2,4144,"red","Photograph",2,2,2,1,1,1606,3,"Male","Heterosexual","Female","Relevant"
"S028","NF-1105",78,2,4603,"blue","AI-Generated",3,3,3,1,1,1489,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1093",79,2,7615,"red","Photograph",2,2,2,1,1,1676,2,"Male","Heterosexual","Female","Relevant"
"S028","NM-1070",80,2,7347,"red","Photograph",2,2,2,1,1,2514,3,"Male","Heterosexual","Male","Irrelevant"
"S028","NF-1056",81,2,4796,"red","Photograph",2,2,2,1,1,1373,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1040",82,2,4641,"red","Photograph",3,3,2,1,1,1407,2,"Male","Heterosexual","Female","Relevant"
"S028","NM-1033",83,2,3898,"blue","AI-Generated",2,2,3,1,1,5837,-1,"Male","Heterosexual","Male","Irrelevant"
"S028","NM-1055",84,2,5829,"red","Photograph",2,2,2,1,1,1595,2,"Male","Heterosexual","Male","Irrelevant"
"S028","NF-1043",85,2,3136,"red","Photograph",2,2,2,1,1,1369,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1025",86,2,4042,"red","Photograph",2,2,2,1,1,3384,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1085",87,2,6813,"red","Photograph",1,1,2,1,1,1477,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1047",88,2,4844,"blue","AI-Generated",2,2,2,1,1,1644,2,"Male","Heterosexual","Female","Relevant"
"S028","NM-1102",89,2,3429,"red","Photograph",2,2,2,1,1,1624,-1,"Male","Heterosexual","Male","Irrelevant"
"S028","NF-1032",90,2,3760,"red","Photograph",3,3,2,1,1,1694,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1081",91,2,3862,"blue","AI-Generated",2,2,2,1,1,1510,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1034",92,2,4055,"red","Photograph",1,1,2,1,1,2137,1,"Male","Heterosexual","Female","Relevant"
"S028","NM-1011",93,2,3699,"blue","AI-Generated",2,2,3,1,1,1390,2,"Male","Heterosexual","Male","Irrelevant"
"S028","NF-1053",94,2,4137,"red","Photograph",2,2,3,1,1,1379,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1066",95,2,4139,"blue","AI-Generated",2,2,2,1,1,1336,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1008",96,2,5106,"red","Photograph",3,3,3,1,1,1567,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1077",97,2,3845,"red","Photograph",2,2,2,1,1,1419,3,"Male","Heterosexual","Female","Relevant"
"S028","NF-1028",98,2,3873,"blue","AI-Generated",2,2,3,1,1,1366,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1057",99,2,3855,"blue","AI-Generated",2,2,2,1,1,1428,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1048",100,2,4810,"red","Photograph",2,2,3,1,1,2968,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1088",101,2,4699,"blue","AI-Generated",3,3,3,1,1,1343,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1024",102,2,4052,"red","Photograph",2,2,3,1,1,1470,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1109",103,2,4548,"red","Photograph",2,2,3,1,1,3638,2,"Male","Heterosexual","Female","Relevant"
"S028","NM-1074",104,2,4296,"blue","AI-Generated",3,3,3,1,1,1359,3,"Male","Heterosexual","Male","Irrelevant"
"S028","NF-1106",105,2,3507,"red","Photograph",2,2,2,1,1,1380,3,"Male","Heterosexual","Female","Relevant"
"S028","NM-1058",106,2,4088,"blue","AI-Generated",3,3,3,1,1,1332,2,"Male","Heterosexual","Male","Irrelevant"
"S028","NM-1027",107,2,3289,"blue","AI-Generated",2,2,3,1,1,1974,2,"Male","Heterosexual","Male","Irrelevant"
"S028","NF-1005",108,2,4095,"red","Photograph",2,2,2,1,1,8176,2,"Male","Heterosexual","Female","Relevant"
"S028","NF-1094",109,2,4373,"red","Photograph",3,4,3,1,1,1409,3,"Male","Heterosexual","Female","Relevant"
"S206","NM-1104",1,2,7091,"blue","Photograph",1,1,0,1,1,1901,-2,"Female","Bisexual","Male","Relevant"
"S206","NF-1106",2,2,10693,"green","AI-Generated",3,2,0,1,1,14072,2,"Female","Bisexual","Female","Relevant"
"S206","NF-1084",3,2,6123,"green","AI-Generated",2,1,0,1,1,946,-3,"Female","Bisexual","Female","Relevant"
"S206","NM-1102",4,2,20371,"blue","Photograph",1,0,0,1,1,1021,-3,"Female","Bisexual","Male","Relevant"
"S206","NF-1072",5,2,18711,"blue","Photograph",4,5,5,1,1,1703,2,"Female","Bisexual","Female","Relevant"
"S206","NF-1001",6,2,11157,"green","AI-Generated",2,2,1,1,1,1347,-3,"Female","Bisexual","Female","Relevant"
"S206","NF-1031",7,2,10442,"blue","Photograph",2,1,3,1,1,2346,1,"Female","Bisexual","Female","Relevant"
"S206","NF-1103",8,2,6136,"blue","Photograph",0,0,2,1,1,1379,-3,"Female","Bisexual","Female","Relevant"
"S206","NF-1043",9,2,6233,"blue","Photograph",3,3,4,1,1,1697,-3,"Female","Bisexual","Female","Relevant"
"S206","NM-1029",10,2,4589,"green","AI-Generated",1,0,0,1,1,2531,-1,"Female","Bisexual","Male","Relevant"
"S206","NF-1066",11,2,3587,"blue","Photograph",0,0,1,1,1,2066,1,"Female","Bisexual","Female","Relevant"
"S206","NM-1011",12,2,9347,"green","AI-Generated",2,1,3,1,1,2866,0,"Female","Bisexual","Male","Relevant"
"S206","NF-1054",13,2,4923,"green","AI-Generated",2,1,0,1,1,1334,-2,"Female","Bisexual","Female","Relevant"
"S206","NF-1005",14,2,6647,"blue","Photograph",5,5,4,1,1,2330,2,"Female","Bisexual","Female","Relevant"
"S206","NF-1093",15,2,9466,"green","AI-Generated",4,4,5,1,1,1817,0,"Female","Bisexual","Female","Relevant"
"S206","NF-1086",16,2,12956,"blue","Photograph",3,1,2,1,1,1661,-2,"Female","Bisexual","Female","Relevant"
"S206","NF-1017",17,2,7163,"blue","Photograph",1,0,4,1,1,1082,-3,"Female","Bisexual","Female","Relevant"
"S206","NF-1059",18,2,4030,"green","AI-Generated",1,0,0,1,1,3484,-1,"Female","Bisexual","Female","Relevant"
"S206","NF-1024",19,2,10273,"green","AI-Generated",1,0,0,1,1,1236,-2,"Female","Bisexual","Female","Relevant"
"S206","NF-1044",20,2,4063,"blue","Photograph",0,0,0,1,1,1349,-2,"Female","Bisexual","Female","Relevant"
"S206","NF-1075",21,2,23582,"green","AI-Generated",0,0,0,1,1,1674,3,"Female","Bisexual","Female","Relevant"
"S206","NF-1096",22,2,19459,"green","AI-Generated",2,2,2,1,1,1853,-1,"Female","Bisexual","Female","Relevant"
"S206","NF-1004",23,2,6399,"blue","Photograph",4,3,5,1,1,2149,2,"Female","Bisexual","Female","Relevant"
"S206","NF-1108",24,2,8143,"green","AI-Generated",6,6,4,1,1,1362,-3,"Female","Bisexual","Female","Relevant"
"S206","NF-1041",25,2,7944,"green","AI-Generated",4,4,5,1,1,1110,-1,"Female","Bisexual","Female","Relevant"
"S206","NF-1053",26,2,8508,"green","AI-Generated",2,2,3,1,1,3715,-1,"Female","Bisexual","Female","Relevant"
"S206","NF-1006",27,2,7959,"green","AI-Generated",0,0,1,1,1,1252,-2,"Female","Bisexual","Female","Relevant"
"S206","NF-1040",28,2,12872,"blue","Photograph",2,0,0,1,1,2321,-1,"Female","Bisexual","Female","Relevant"
"S206","NM-1033",29,2,9311,"blue","Photograph",3,1,1,1,1,1018,-3,"Female","Bisexual","Male","Relevant"
"S206","NF-1056",30,2,7448,"blue","Photograph",5,5,4,1,1,2027,-2,"Female","Bisexual","Female","Relevant"
"S206","NF-1077",31,2,7986,"green","AI-Generated",3,2,2,1,1,846,-3,"Female","Bisexual","Female","Relevant"
"S206","NF-1063",32,2,8919,"blue","Photograph",3,2,4,1,1,2703,-3,"Female","Bisexual","Female","Relevant"
"S206","NF-1028",33,2,4625,"blue","Photograph",1,0,1,1,1,4891,-2,"Female","Bisexual","Female","Relevant"
"S206","NF-1037",34,2,14672,"blue","Photograph",5,5,5,1,1,1825,0,"Female","Bisexual","Female","Relevant"
"S206","NF-1067",35,2,7506,"blue","Photograph",5,5,6,1,1,1582,3,"Female","Bisexual","Female","Relevant"
"S206","NF-1076",36,2,7458,"blue","Photograph",6,6,4,1,1,2844,2,"Female","Bisexual","Female","Relevant"
"S206","NF-1030",37,2,10279,"green","AI-Generated",4,5,6,1,1,1447,-2,"Female","Bisexual","Female","Relevant"
"S206","NF-1014",38,2,6814,"blue","Photograph",4,6,6,1,1,11882,0,"Female","Bisexual","Female","Relevant"
"S206","NF-1039",39,2,24736,"green","AI-Generated",3,3,4,1,1,840,-3,"Female","Bisexual","Female","Relevant"
"S206","NF-1020",40,2,18658,"green","AI-Generated",4,3,4,1,1,1863,2,"Female","Bisexual","Female","Relevant"
"S206","NF-1002",41,2,6099,"blue","Photograph",3,3,3,1,1,1458,-3,"Female","Bisexual","Female","Relevant"
"S206","NF-1101",42,2,6869,"green","AI-Generated",4,2,4,1,1,1653,-2,"Female","Bisexual","Female","Relevant"
"S206","NF-1023",43,2,4365,"green","AI-Generated",4,4,5,1,1,2970,0,"Female","Bisexual","Female","Relevant"
"S206","NF-1016",44,2,10166,"green","AI-Generated",3,2,0,1,1,2142,-1,"Female","Bisexual","Female","Relevant"
"S206","NM-1007",45,2,9452,"green","AI-Generated",3,3,1,1,1,2003,-3,"Female","Bisexual","Male","Relevant"
"S206","NF-1089",46,2,3814,"green","AI-Generated",0,1,0,1,1,931,-3,"Female","Bisexual","Female","Relevant"
"S206","NM-1052",47,2,8677,"blue","Photograph",3,2,3,1,1,1649,-3,"Female","Bisexual","Male","Relevant"
"S206","NM-1091",48,2,5054,"green","AI-Generated",2,2,0,1,1,1663,-3,"Female","Bisexual","Male","Relevant"
"S206","NF-1057",49,2,4869,"blue","Photograph",4,1,0,1,1,3238,1,"Female","Bisexual","Female","Relevant"
"S206","NF-1062",50,2,2985,"green","AI-Generated",6,6,6,1,1,1305,-2,"Female","Bisexual","Female","Relevant"
"S206","NF-1085",51,2,5998,"blue","Photograph",6,5,5,1,1,3023,-2,"Female","Bisexual","Female","Relevant"
"S206","NF-1065",52,2,3114,"green","AI-Generated",6,6,6,1,1,1315,3,"Female","Bisexual","Female","Relevant"
"S206","NF-1047",53,2,6399,"blue","Photograph",5,3,2,1,1,1691,-3,"Female","Bisexual","Female","Relevant"
